author_id;id;text
14594813;1420126849254887427;"Hélio Schwartsman | Vale tacar fogo no Borba Gato? Qualquer que seja a razão para odiar a estátua, incendiá-la é péssima ideia

https://t.co/8DeeaEaFVP"
14594813;1420124343028396039;Gilmar manda para PGR pedidos de investigação de conduta de Braga Netto sobre eleições de 2022 https://t.co/jd9B91lMEu
14594813;1420124091516964865;Segurança tenta barrar fotógrafo no Ibirapuera alegando que parque agora é privado https://t.co/hWZfvRtNTz
14594813;1420123841309909001;Vaticano começa julgamento de cardeal por crimes financeiros https://t.co/UaKz1ohCtQ
14594813;1420121574846435328;Consumidor busca banco digital por agilidade e crédito mais barato, diz pesquisa https://t.co/Ln4v9A4C8H
14594813;1420120137684996098;"Conteúdo patrocinado.

Veja nossa matéria com dicas de como escolher a profissão.
Afinal, é mais fácil seguir adiante quando você sabe a direção certa. 
#DaquiPraFrente #EnsinoSuperiorSenac

Apoio @senacsaopaulo."
14594813;1420119392457797636;Japonesa, que acendeu tocha em cerimônia de abertura, foi eliminada nas oitavas de final https://t.co/tyIDcuNhCH https://t.co/aAegFZbSC9
14594813;1420119317182656512;"Qual a cor da desigualdade no Brasil? A série especial da Folha traz reportagens, entrevistas e análises para contribuir com o debate. Confira no @MomentsBrasil A estrutura do racismo no Brasil
https://t.co/zqG9g6q2Rg"
14594813;1420119058838659084;Procon-SP volta a se reunir com Queiroga para pedir abertura de dados de planos de saúde https://t.co/LfgfKiOT4t
14594813;1420118806295453696;Facebook e Instagram vão restringir anúncios para público com menos de 18 anos https://t.co/O9Qa5SuOHB
14594813;1420118557518618629;Morre aos 91 anos o filósofo José Arthur Giannotti, referência crítica do pensamento marxista https://t.co/VLMWFP54lJ
14594813;1420117045060976649;Pandemia faz empresário trocar compartilhamento por venda de patinetes https://t.co/LKB7VIFFt3
14594813;1420113774275702788;Mortes: Ganhou as páginas da Folha em vida e ao despedir-se dela https://t.co/XAb6A7FFTy
14594813;1420111762360258562;Faustão estreia na Band em janeiro de 2022 https://t.co/cgkw98qlSz
14594813;1420109998408048650;Desigualdade na vacinação ameaça recuperação econômica global, diz FMI https://t.co/dgLs8OOGSv
14594813;1420107484195401728;EUA recomendam uso de máscaras por vacinados em áreas de alto risco https://t.co/EtqnnxpwCq
14594813;1420107229789933575;Deputada aciona TSE para deixar PTB e diz que Roberto Jefferson promoveu guinada ideológica https://t.co/VQPQBRaCf1
14594813;1420104252446449665;Esta é a charge do dia de Laerte (@LaerteCoutinho1) publicada em todas as plataformas da Folha. Quer ver mais charges do jornal? Acesse https://t.co/N8aPNbPGMH https://t.co/kETF0EMcAA
14594813;1420103958111076358;Atletas e até organizadores aglomeram e relaxam uso de máscara nas Olimpíadas https://t.co/yaHLmjjaqS
14594813;1420101683531550721;".@zecapagodinho, @ElzaSoares e @pabllovittar estarão no @SararaFestival em 2022. @luedji_luna, @MagaAfroPop, @BaianaSystem e Black Alien (@BAlienofficial) também foram confirmados. Veja mais no Lineup, por @AmonBorges
https://t.co/xV6jqpM51V"
14594813;1420096912867344392;FMI melhora previsão de crescimento do Brasil este ano para 5,3% https://t.co/XnwQZ72zq9
14594813;1420094649113456642;Plano de saúde da Vale para funcionário passa a cobrir terapia hormonal para transição de gênero https://t.co/gy7yjfnuki
14594813;1420093894784651275;Empresa de ecommerce que nasceu vendendo vinho entra no mercado de teste de DNA https://t.co/q9Y3GfTfuu
14594813;1420092635415556101;Fim de moratória para despejos ameaça deixar 7 milhões sem casa nos EUA https://t.co/tykz51whSR
14594813;1420092132312895494;Após calor de 'suar mais do que o normal', tufão é novo vilão meteorológico nas Olimpíadas https://t.co/4c6t5dfFV3
14594813;1420089179690737668;O ato contra a estátua em São Paulo ocorre num momento em que há um questionamento global sobre homenagens a figuras controversas —como é o caso dos bandeirantes, que atuavam na manutenção da escravidão e na perseguição aos indígenas no Brasil colonial https://t.co/0lfHQjlUR4 https://t.co/2DP40F6gra
14594813;1420086844637728777;Líderes do The Who, Pete Townshend e Roger Daltrey, trocam alfinetadas em livros https://t.co/zktrgs8X3Z
14594813;1420085200344817666;RT @FolhaJus_: Apesar de uma norma do CNJ determinar que cortes estaduais divulguem mensalmente os valores e destinos de indenizações judic…
14594813;1420084981406253057;RT @joelmirtavares: O dilema dos grupos é como obter resultados concretos, já que as marchas vocalizam a revolta popular, mas objetivamente…
14594813;1420084824690380800;RT @FZanini: O ataque à estátua de Borba Gato mostrou como a direita ama os bandeirantes, assim como a esquerda gosta de Zumbi. No Saída Pe…
14594813;1420084787893702657;RT @arturrodrigues: Para quem acompanha a discussão do Plano Diretor de SP, a prefeitura soltou um monitoramento sobre resultados do projet…
14594813;1420084723314003970;RT @ze_marques: Na @folha: tentamos obter um dado simples dos TJs sobre dinheiro público, que segundo o CNJ deveria estar nos sites e atual…
14594813;1420084626786291717;RT @je_maes: no Café, a @LiliaSchwarcz explica como os bandeirantes - que atuavam na manutenção da escravidão e na perseguição aos indígena…
14594813;1420084492694339586;RT @LeandroColon: Acompanhei a entrevista de Biles na zona mista. Ela não só não confirma presença na quinta, como deixa no ar a possibilid…
14594813;1420084420288077824;RT @paulosaldana: Os principais sistemas federais da pesquisa brasileira, as plataformas Lattes e Carlos Chagas, vivem um apagão desde sext…
14594813;1420083827389644804;Câmeras não mostram entrada de estranho em prédio de Joice, apontam investigações https://t.co/LkYpaEmnll
14594813;1420083322076676096;Entenda como são dadas as notas do surfe nas Olimpíadas https://t.co/BAAdzrCSoh
14594813;1420082317779947522;Investimento direto no Brasil em junho é o menor em 5 anos https://t.co/AlrTUDN1XR
14594813;1420080053048676356;Veja quanto cairá a temperatura no Sul e no Sudeste com nova onda de frio no país https://t.co/BHKVPcpIJv
14594813;1420079044696154119;CNPq tem apagão e plataforma Lattes sai do ar https://t.co/WkkAqZSy5B
14594813;1420077285437288450;O que você, leitor, sente falta de ler na Folha? https://t.co/XNAPCAGQBA
14594813;1420074263617417221;Mudança de governo no Haiti não deve transformar vida da população, dizem haitianos https://t.co/9qP635znaa
14594813;1420073763643830275;Com reforma, Bolsonaro consolida 27 trocas na Esplanada dos Ministérios em dois anos e meio https://t.co/r2kv1TmtzU
14594813;1420071496207196163;Animação de 'Todo Mundo Odeia o Chris' terá produtor de 'Central Park' https://t.co/OwfXFkWLqC
14594813;1420069735979495429;Simone Biles abandona prova e deixa dúvidas se irá disputal final com brasileira https://t.co/ruINWtOwCE
14594813;1420068728474046470;Destaque no trapfunk, WC no Beat lança música 'para matar saudade de festa' https://t.co/9fkroqpYyT
14594813;1420066209991696394;Auxílio foi uma das poucas coisas sensatas do governo Bolsonaro, diz economista britânico https://t.co/V7FR8XvPRf
14594813;1420066120858542083;"Docentes veem ataque à autonomia universitária, e STF analisa duas ações sobre o tema. 

Por @paulosaldana https://t.co/4WmwscvefI"
14594813;1420065833347395590;RT @Folha_espanol: Los cargos elegidos a dedo exponen el desgaste del gobierno de Bolsonaro https://t.co/JnXp7AMWh8
14594813;1420065790775152643;RT @paulosaldana: Bolsonaro desconsiderou 1º da lista em 40% de nomeações para reitor de universidades federais. Docentes veem ataque à aut…
14594813;1420065750379814918;RT @Padig: Globo cresce 67% com vitória de Ítalo Ferreira em Tóquio - Telepadi https://t.co/Sf02hvcYj3
14594813;1420065593538097153;RT @revistapiaui: O avalista oculto da Covaxin: quem é o advogado Marcos Tolentino, que já esteve com Ricardo Barros e com Bolsonaro, e qua…
14594813;1420065566937817091;RT @sitef5: Filme com Seu Jorge e astro de 'Stranger Things' estreará dia 5 de agosto https://t.co/pUGI6DHDvl
14594813;1420064212391505929;"Bolsonaro e seu entorno criticaram o centrão durante a campanha em 2018 e no início do governo. É célebre  uma cantoria do general Heleno há três anos: 'Se gritar pega centrão, não fica um, meu irmão' 

https://t.co/a3ta8v6Lwo"
14594813;1420064207832338435;"Indicação de Ciro Nogueira ao centrão deu brecha para Lula atacar presidente. 'Nova política do Bolsonaro é ficar refém do centrão?'

https://t.co/GsLhYATGQe"
14594813;1420064202144768001;"Quem é Ciro Nogueira? Novo ministro da Casa Civil pertence ao centrão, já foi alvo da Lava Jato, enalteceu Lula e atacou Bolsonaro; veja vídeo 

https://t.co/KgNdswpfRw"
14594813;1420064198504157188;"CENTRÃO NA CASA CIVIL

Nome do centrão, Ciro Nogueira aceita convite de Bolsonaro para ser ministro da Casa Civil. Anúncio foi feito nas redes sociais pelo parlamentar, que falou em 'dedicação em busca do equilíbrio'

Por @RDellaColetta

https://t.co/VPbftroHoN"
14594813;1420061667648540674;"""A direita tem uma admiração antiga pelos bandeirantes. Mexer com alguém como Borba Gato seria o mesmo que, para a esquerda, atacar Zumbi dos Palmares."" Leia mais no blog Saída Pela Direita, de @FZanini 

https://t.co/9hl9VFZWhT"
14594813;1420060921527947269;"#opinião 

Katia Rubio | No vácuo das jovens modalidades, está o discurso da diversidade, da equidade e da inclusão. Todas essas expressões esportivas agregadas aos Jogos têm a cara do novo, do arrojado (@rubiokatia)

https://t.co/EiWGpqxIYB"
14594813;1420060342982520836;Esta é a capa do FolhaMais desta terça-feira (27), um caderno exclusivo com mais conteúdo para quem lê o jornal no digital publicado assim que termina o dia de competição https://t.co/kQlou9rlXO https://t.co/kiumUvw1PW
14594813;1420058410364645377;Filme com Seu Jorge e astro de 'Stranger Things' estreará dia 5 de agosto https://t.co/aOpqNcpMdO
14594813;1420058095284363266;"Coluna de @tati_bernardi de 8 de janeiro de 2021 voltou a circular nas redes sociais. Leia: 

Tati Bernardi | Você consegue entender um surfista apoiar o Bolsonaro? Quer coisa mais insurgente, livre e deslumbrante do que ser um surfista? Não faz sentido. 

https://t.co/ht6nP8tqYp"
14594813;1420053679365926919;"""Vamos ver sobre quinta-feira. Nós temos amanhã (quarta) para ter um descanso mental"", disse a um grupo de jornalistas após a final por equipes, em que ela abandonou após um salto considerado ruim por ela mesma  https://t.co/XS4jLRPPSi https://t.co/XCiXcHek6C"
14594813;1420052119852396547;Funai já sabia sobre declaração de coordenador estimulando 'meter fogo' em indígenas isolados no AM https://t.co/79SlGbwtET
14594813;1420051357214588929;"Pedro Hallal | Os órfãos da pandemia: os mais de 1 milhão deixados sem pai ou mãe pela pandemia não podem ser tratados como rebanho (@PedroHallal)

https://t.co/lU5NGfquGJ"
14594813;1420048599086415876;Disney é impedida de usar marca Star+ no Brasil em disputa com Starzplay https://t.co/h7Yz8EoGu3
14594813;1420044822614794252;Bolsonaro desconsiderou 1º da lista em 40% de nomeações para reitor de universidades federais https://t.co/5j2TTJTggS
14594813;1420041286485258244;"Hélio Schwartsman | Vale tacar fogo no Borba Gato? Qualquer que seja a razão para odiar a estátua, incendiá-la é péssima ideia

https://t.co/8DeeaDT54h"
14594813;1420040794765934592;Cooperativas do MST começam captação no mercado financeiro nesta terça-feira https://t.co/62tUXjeciG
14594813;1420039033065988104;Anvisa suspende aval para importação da vacina indiana Covaxin https://t.co/riGoKPMpWE
14594813;1420036400880234500;"Guilherme Boulos | A fraude do voto impresso: a sociedade precisa rechaçar o movimento golpista no nascedouro (@GuilhermeBoulos)

https://t.co/Mn7RvKIKdz"
14594813;1420036013217439744;Prince volta em disco póstumo cantando sobre racismo e fake news https://t.co/Vb3IKlqn6j
14594813;1420035535855407113;RT @AmonBorges: Já foi a um festival com @zecapagodinho? Pois o sambista, @ElzaSoares e @pabllovittar estarão no @SararaFestival em 2022. @…
14594813;1420033661039169554;"A ginasta americana Simone Biles afirmou que não pode confirmar presença na final individual geral das Olimpíadas na próxima quinta (29) #JogosOlimpicos #Tokyo2020 https://t.co/T1jaIlhVP1

📷Dylan Martinez/Reuters https://t.co/e3cmswhEUz"
14594813;1420028715053064205;Magnata de Florianópolis mantém projetos sociais e diz se alimentar do bem https://t.co/9fa37eR0jQ
14594813;1420024687422316553;Seleção feminina de futebol vence duro embate contra Zâmbia e se classifica nas Olimpíadas https://t.co/Ghc4naHmJw
14594813;1420023931327680521;Sítio Burle Marx se torna patrimônio mundial da Unesco por sua paisagem https://t.co/SUsg27zBzH
14594813;1420023680638275602;Violonista Rosinha de Valença foi bem mais do que um 'Baden Powell de saias' https://t.co/QDDZsZS1SN
14594813;1420023428057288718;"Tempo seco favorece crises de rinite, sinusite e alergias; veja como se proteger https://t.co/Y6Bkia9OWw"
14594813;1420021086641659909;"Agatha e Duda perdem para chinesas no vôlei de praia #JogosOlimpicos #Tokyo2020 

https://t.co/GhzFhWVqEP https://t.co/eUIdCen0M6"
14594813;1420018395492270087;Queridinha do Japão, Naomi Osaka vê fim de sonho olímpico no tênis https://t.co/7huTEcToMO
14594813;1420017388486004746;Gisele Bündchen agora é acionista da empresa de gestão ambiental Ambipar https://t.co/9vIIHCWi9S
14594813;1420017136676884480;Comemoração de Italo Ferreira após o ouro tem choro, mortal e lembranças da avó https://t.co/qyHi7h9kQi
14594813;1420016636875132931;Nova política do Bolsonaro é ficar refém do centrão?, provoca Lula https://t.co/GsLhYATGQe
14594813;1420015877022486530;"FIM DE JOGO | Brasil vence Zâmbia por 1 a 0 e enfrenta Canadá nas quartas de final do futebol feminino #JogosOlimpicos #Tokyo2020 

Foto: Molly Darlington

https://t.co/8zX1QFcNs7 https://t.co/ksCNJAUyHp"
14594813;1420013678632620034;"Namorada de Medina, Yasmin Brunet acabou vetada de Tóquio. Após o surfista terminar sua participação sem medalha, ela reclamou da arbitragem. ""Lindo você foi incrível!!!! Você foi roubado na cara dura e ninguém fez nada."" Siga cobertura em https://t.co/OUrEFevL3e #Tokyo2020 https://t.co/GPk3momds3"
14594813;1420012691691823108;"Seleção brasileira feminina de vôlei derrota República Dominicana em jogo de cinco sets #JogosOlimpicos #Tokyo2020 

https://t.co/s6dOjbm90Q

Foto: Valentyn Ogirenko/Reuters https://t.co/LPTAx4Dnkn"
14594813;1420010594573463554;Inscrições para o Fies começam nesta terça (27), com 69 mil vagas https://t.co/AdcuJhFKa1
14594813;1420008707849691143;"Time da Rússia ganha o ouro por equipes na ginástica após desistência de Biles  #JogosOlimpicos #Tokyo2020 

https://t.co/h4eMzG3jQ9 https://t.co/E2t6i6F7Ai"
14594813;1420008331385638913;Brasil deve gastar US$ 500 milhões para importar escova de dente em dez anos, diz indústria https://t.co/G4BHojbtij
14594813;1420008075684089856;Ministro do Meio Ambiente nomeia especialista em marketing como assessor especial https://t.co/XaNCsgUGs2
14594813;1420007071106404383;Prefeito de SP sanciona lei que manda 'sommelier de vacina' para o fim da fila https://t.co/eP16MLd19x
14594813;1420006420376952833;"Hugo Calderano faz história e leva tênis de mesa brasileiro às quartas de final em Tóquio #JogosOlimpicos #Tokyo2020 

https://t.co/yPnDE7ze5U https://t.co/0fo3AOdkCW"
14594813;1420003295066828801;Bolsonaro inclui arte sacra entre as áreas contempladas em projetos da Rouanet https://t.co/DhooViD5OD
14594813;1420002037836746763;Nome do centrão, Ciro Nogueira aceita convite de Bolsonaro para ser ministro da Casa Civil https://t.co/VPbftroHoN
14594813;1420001786547646467;Relembre 5 grandes conquistas do esporte brasileiro no Japão https://t.co/ARCwjtbiEF
14594813;1419999236033286156;"Não ficou claro o que levou a ginasta Simone Biles a não seguir nas demais provas desta terça (27). Mesmo após sair da final, ela continuou com as colegas de equipe, incentivando, pulando e conversando com elas #JogosOlimpicos #Tokyo2020 
https://t.co/IZHk9a8vUM https://t.co/tspzyRZWpK"
14594813;1419995745554468872;BC aprova cisão da participação do Itaú Unibanco na XP https://t.co/4eZR9tlqtE
14594813;1419993977193959452;"Simone Biles abandona o tablado e futuro da ginasta americana nas Olimpíadas é incerto  #JogosOlimpicos #Tokyo2020

https://t.co/IZHk9a8vUM

https://t.co/RNWshf2lxm"
14594813;1419993229030789151;Nina Simone salvou a vida de Ledisi, e agora a cantora retribui com um novo disco https://t.co/4huqzXV4RF
14594813;1419992978794418195;Frio: Como a Ciência explica temperaturas extremamente baixas que devem chegar ao Brasil https://t.co/YTVl8BDBnR
14594813;1419990360349155329;"GOL DO BRASIL | Andressa Alves abriu o placar para a seleção brasileira feminina em uma bela cobrança de falta de defesa para a goleira Ngambo Musole, que havia acabado de entrar #JogosOlimpicos #Tokyo2020 
https://t.co/UqKtDR7XT6 https://t.co/iI2Q146zz3"
14594813;1419988197103255556;Hong Kong tem primeiro condenado pela nova Lei de Segurança chinesa https://t.co/MNI6oI7xf3
14594813;1419987813932666889;"Com medalhista Fernando Scheffer, Brasil vai à final do revezamento 4x200m livre na natação #JogosOlimpicos #Tokyo2020

https://t.co/71OQrwvPbZ https://t.co/ZGfAv6lMsv"
14594813;1419987256975241217;"Laura Pigossi e Luisa Stefani avançam às quartas e enfrentam americanas no tênis em dupla #JogosOlimpicos #Tokyo2020

https://t.co/EVx6OUFhWy https://t.co/n6eFU2QmnS"
14594813;1419987015484035077;"AUTORIZA A ÁRBITRA | Para avançar nas Olimpíadas, seleção brasileira feminina de futebol precisa parar artilheira Barbra Banda; artilheira da Zâmbia fez dois hat-tricks, e Brasil mostrou fragilidade na defesa

https://t.co/K4zmrWJGbz https://t.co/Ht7QVw34a3"
14594813;1419985930463625216;Ouro de Italo nas Olimpíadas tem obstáculos inesperados e simboliza sua trajetória https://t.co/6WxrXOmiJG
14594813;1419978383820300334;Prêmio Empreendedor Social 2021 encerra inscrições em 2 de agosto https://t.co/JuMsxNm8Xl
14594813;1419978128718536748;Alfabetização científica ajuda no enfrentamento da pandemia, diz escritor https://t.co/bKGqYfSLad
14594813;1419977878293422091;Maternidade garante tempo de contribuição para a aposentadoria a mães argentinas https://t.co/epSxxcseTS
14594813;1419976934604382221;"Ginasta americana Simones Biles pode levar nesta terça primeiro ouro em Tóquio; acompanhe  #JogosOlimpicos #Tokyo2020 

https://t.co/rJNS8KBRxi https://t.co/9kXvpzZLp0"
14594813;1419976639996440577;"Depois de repetir a escalação nos dois primeiros jogos da seleção brasileira nas Olimpíadas, a técnica Pia aproveita a vantagem da equipe para poupar algumas de suas titulares e testar jogadoras que não tiveram chances contra a China e a Holanda

https://t.co/XhDoCvdiuE https://t.co/xWZwZRz6jp"
14594813;1419975944039800851;O QUE A FOLHA PENSA | Fome de voto: desgaste de Bolsonaro entre pobres afeta estratégia eleitoral e política pública https://t.co/AZCeP6yTNB |📱Assine a Folha, um jornal a serviço da democracia: https://t.co/Xh73BVbCyM #folha #fsp #folhadespaulo https://t.co/nrbVKsi4cH
14594813;1419971195177508870;"Na 2ª rodada, a equipe feminina de vôlei do Brasil, comandada por Zé Roberto Guimarães, tem um duelo complicado contra a República Dominicana, com jogadoras altas e de força física, dirigida pelo técnico brasileiro Marcos Kwiek #JogosOlimpicos #Tokyo2020 
https://t.co/u6HY1j9FID https://t.co/Guwpb1Wy41"
14594813;1419970834198798336;Jeff Bezos: a oferta bilionária do empresário à Nasa para participar da volta da humanidade à Lua https://t.co/RmoxzKrO1z
14594813;1419967012856639490;"Brasileiros Gabriel Santos e Pedro Spajari não avançam para semifinais dos 100 m livre #JogosOlimpicos #Tokyo2020

https://t.co/iW6UjShA2k

Foto: Stefan Wermuth/Reuters https://t.co/n2cFsP4LE6"
14594813;1419963085184503808;"RT @agorasp: Cidade de SP deve vacinar mais 640 mil pessoas nesta semana; veja a relação de postos https://t.co/ipKZdcZzPC"
14594813;1419963042167668736;RT @agorasp: Mundo Olímpico: A lição de vida do skate https://t.co/W9pEqDVpEO
14594813;1419963030151041028;Startups vendem 'Lego' para quem quer criar seu banco digital https://t.co/udCaUN929S
14594813;1419960828686700545;"Em nova rusga com vice, Bolsonaro diz que Mourão ""por vezes atrapalha um pouco a gente"". Presidente afirma que escolha em 2018 ocorreu ""muito em cima da hora"" https://t.co/AJ49j7Vj57 https://t.co/ovSksR1yS5"
14594813;1419959712527917065;"Boxeador brasileiro Abner Teixeira estreia com vitória em luta equilibrada contra britânico #JogosOlimpicos #Tokyo2020
https://t.co/rcvIY1ifjB

Foto: Ueslei Marcelino/Reuters https://t.co/dGuhDYYsYF"
14594813;1419959707226316807;"Com Gabriel Santos e Guilherme Costa, Brasil disputa eliminatórias da natação #JogosOlimpicos #Tokyo2020

https://t.co/4U3DJVw0dU https://t.co/SdzK2orw4s"
14594813;1419959701794693124;"Aos 40 anos, Carol Gattaz vai às Olimpíadas após 'nãos' em Atenas, Pequim, Londres e Rio; jogadora de vôlei ficou de fora de Jogos passados e cogitou aposentadoria; Brasil encara a República Dominicana nesta terça (27), às 7h30 #JogosOlimpicos #Tokyo2020

https://t.co/xnzVc7drHt"
14594813;1419959699190001665;"Para avançar nas Olimpíadas, seleção feminina de futebol precisa parar Barbra Banda, atacante da Zâmbia; jogo é nesta terça (27), às 8h30 #JogosOlimpicos #Tokyo2020 

https://t.co/SdtBQD8KSV https://t.co/gJLXzIYADk"
14594813;1419959693951311872;"Ketleyn cita 'lembranças maravilhosas' de Tóquio e não descarta ir a Paris-2024 aos 36 anos #JogosOlimpicos #Tokyo2020

https://t.co/8eDg7GgPhr

Foto: Annegrete Hilse/Reuters https://t.co/JKqCcr0PBs"
14594813;1419945721365684225;"Bom dia, esta é a capa da #folha desta terça (27). Acesse https://t.co/OUrEFevL3e para ler mais. 
#fsp #folhadespaulo https://t.co/EUm6qjYuVx"
14594813;1419941779269357568;"Gustavo Tsuboi, do tênis de mesa, cai nas oitavas de final #JogosOlimpicos #Tokyo2020 
https://t.co/w57L1R9RaL
Foto: Luisa Gonzalez/Reuters https://t.co/8BRe2lyJQ8"
14594813;1419934908361940995;"RT @oJoaoGabriel__: Antes das Olimpíadas, entrevistei Italo Ferreira. Ele estava em Baia Formosa, seu lugar seguro.

""Se pudesse, ficava aq…"
14594813;1419934709912641564;"Ketleyn Quadros perde na repescagem e está fora da disputa no judô #JogosOlimpicos #Tokyo2020 

https://t.co/NEfV8uUqa6

Foto: Annegret Hilse/Reuters https://t.co/xzQNVNrRmR"
14594813;1419932833448140813;"Qual a história do Brasil que Borba Gato e outras estátuas contam; ouça podcast https://t.co/VtOFxjipNM"
14594813;1419931347926364160;"Em vídeo publicado no Twitter do atacante @richarlison97, jogadores da seleção brasileira masculina de futebol comemoraram bastante a medalha de ouro do surfista Italo Ferreira nas Olimpíadas de Tóquio #JogosOlimpicos #Tokyo2020 

https://t.co/ibojB1KgXy"
14594813;1419931345443299341;"Italo Ferreira revela mantra pelo ouro olímpico e dedica título nas Olimpíadas à avó #JogosOlimpicos #Tokyo2020 

https://t.co/5VDfKBABdi https://t.co/bu2yIXOpfX"
14594813;1419923988185223170;"Na decisão, em que viu sua prancha quebrar na primeira manobra, Italo se recuperou e derrotou o japonês Kanoa Igarashi 🏄🥳

https://t.co/VNWVA4uEBL"
14594813;1419922764274745344;Italo Ferreira conquista medalha de ouro na estreia do surfe nas Olimpíadas https://t.co/c5WfFKRdEX
14594813;1419922472124751887;"PRIMEIRO OURO DO BRASIL!!!! 🇧🇷🏄🥳

https://t.co/eiAnnSx3Cn"
14594813;1419921577718726656;É OURO!!! 🎖🇧🇷 ITALO FERREIRA CONQUISTA A PRIMEIRA MEDALHA DE OURO DO BRASIL NA ESTREIA DO SURFE NAS OLIMPÍADAS. ACOMPANHE EM https://t.co/mzYvxwU9qQ https://t.co/NbrppmU5YI
14594813;1419914434038976533;"Os brasileiros Bruno Schmidt e Evandro continuam jogando bem nas Olimpíadas. Desta vez, eles venceram os marroquinos Mohammed Abicha e Zouheir Elgraoui por 2 sets a 0 🥳💛💚

https://t.co/tkYXfb9bZR https://t.co/QKRADHuSjt"
14594813;1419903459390857216;"“Desde pequeno, eu nunca fui o nadador mais rápido, nunca fui o mais resistente, nunca fui o mais versátil. Mas eu sempre pensei em ser o mais esforçado"", disse Scheffer

https://t.co/YRzck3oJRF"
14594813;1419902633171734532;Pandemia fez Fernando Scheffer nadar em açude antes de bronze nas Olimpíadas https://t.co/ePbi3sYBev
14594813;1419900871618568195;Gabriel Medina sai frustrado e sem medalha da estreia do surfe nas Olimpíadas https://t.co/KgyCkrxKQd
14594813;1419898974413131777;"Favorito à medalha de ouro nas Olimpíadas de Tóquio-2020, Gabriel Medina terminou fora do pódio na estreia do surfe em Jogos Olímpicos 😰

https://t.co/0K0yqDpMnU https://t.co/jao9RPP7d3"
14594813;1419895836172029954;Nova temporada do 'Sob Pressão' volta a abordar questões sociais por meio da saúde https://t.co/rgBpy4TcN4
14594813;1419892688892137473;"Surpreendente! Naomi Osaka perde na terceira rodada do tênis e é eliminada das Olimpíadas 😮

https://t.co/Vl0BHzrZcj https://t.co/sdn5kFaFNu"
14594813;1419877660264648704;"'Dá uma tristeza, desculpa galera', diz Medina após derrota; Yasmin Brunet reclama de 'roubo descarado'

https://t.co/J3OPGEu2py"
14594813;1419877274401263616;"Conheça Kanoa Igarashi, o japonês que tirou de Medina a chance de ir à final do surfe das Olimpíadas

https://t.co/Yhzy3OL8Jn https://t.co/WzQoXGodzq"
14594813;1419875655022489635;https://t.co/Wd4zFthg8C
14594813;1419875276910178311;"A dupla brasileira Alison e Álvaro perdeu no vôlei de praia para os americanos Dalhausser e Lucena por 2 sets a 1 

https://t.co/ilzAw8pjKG https://t.co/NK4imkTID1"
14594813;1419874699975274500;Candidatos de Mendonça e do centrão para sucessão da AGU ficam de fora de lista eleita pela categoria https://t.co/RKkpSroMfi
14594813;1419869971727933444;"Italo Ferreira avança para a final do surf e disputa medalha de ouro!! 🥳🥇🇧🇷

https://t.co/IAZxFr6fWO https://t.co/K7cl0l7ZHi"
14594813;1419866244220702723;"O japonês está na final
https://t.co/VKLb1disyx"
14594813;1419865177198112779;No momento, Italo Ferreira enfrenta Owen Wright na semifinal do surfe. O adversário do brasileiro voltou a surfar após sofrer lesão cerebral. Entenda: https://t.co/Qm53BK3jCH https://t.co/ptSg9D8CC1
14594813;1419864431178227713;"VITÓRIA NO HANDBOL! Contra a Hungria, a seleção feminina brasileira triunfou por 33 a 27, na segunda partida do Grupo B

Foto: Daniel Leal/AFP
https://t.co/AaIzRb3pgU https://t.co/mpza52Ugi4"
14594813;1419861435736281126;"Gabriel Medina está fora da final do torneio de surfe das Olimpíadas de Tóquio-2020, após ser derrotado pelo japonês Kanoa Igarashi nas semifinais. Ele vai disputar a medalha de bronze (@mattoso_camila e @Emmendoerfer). Acompanhe: 

https://t.co/TaVmpomuAO"
14594813;1419860855596929028;Coreia do Norte e Coreia do Sul restabelecem comunicação encerrada há um ano https://t.co/IYNsG5jnlR
14594813;1419859949488853009;"Tem mais brasileiro na final da natação! Leonardo de Deus vai à final dos 200 m borboleta 

https://t.co/ySH0DwWY0k https://t.co/xvEoMse5Vy"
14594813;1419857083982303242;Plano Diretor aproxima prédio de transporte, mas esbarra em gargalo na mobilidade e habitação social https://t.co/QY4XF5X0vW
14594813;1419855100412141573;A skatista Karen Jonz conquistou a internet como comentarista das Olimpíadas na TV. Tetracampeã mundial bomba com comentários sem filtro https://t.co/J58c7kehTN https://t.co/lngkK2tPWm
14594813;1419854625033834501;"Acompanhando o surfe nas Olimpíadas? Aproveite para conhecer a origem do esporte neste Web Stories #JogosOlimpicos #Tokyo2020 

https://t.co/5pWTaSHXTK"
14594813;1419852047361486848;Fernando Scheffer conquista o bronze nas Olimpíadas nos 200 m livre da natação https://t.co/E10jeaooyD
14594813;1419850790903160832;Governo previa fracasso em tentativa de greve dos caminhoneiros https://t.co/XXHjWC3QzH
14594813;1419850539798614017;Técnicos do TSE rechaçaram adoção do voto impresso sugerido pelo PSDB em 2014 https://t.co/Wtadpz4Y4h
14594813;1419850289859940355;'Não há como comparar as Forças Armadas dos EUA com as do Brasil', diz leitor https://t.co/Sj0HVMuCxp
14594813;1419850038130397194;O ensino médio se move https://t.co/lNg0GnsKLH
14594813;1419849783603249152;Tribunais descumprem norma e não divulgam dados mensais sobre indenizações pagas por condenados https://t.co/yeJZ5wjsIP
14594813;1419849533299826690;Nova onda de frio ameaça plantações e pode aumentar preços de café, frutas e hortaliças https://t.co/5Qd55VQUWB
